consumption_id,customer_id,consumption_date,compute_units_used,storage_gb_used,query_count
CONS-0025-0007,CUST-0025,2026-04-27,3437,2802,9527
CONS-0025-0008,CUST-0025,2026-02-17,1511,3795,1684
CONS-0025-0009,CUST-0025,2026-04-08,701,9113,1282
CONS-0025-0010,CUST-0025,2026-02-15,1578,5351,2807
CONS-0025-0011,CUST-0025,2026-04-03,823,6368,7105
CONS-0025-0012,CUST-0025,2026-03-05,2880,7226,3092
CONS-0025-0013,CUST-0025,2026-04-08,516,8493,9059
CONS-0025-0014,CUST-0025,2026-03-06,489,5964,6202
CONS-0025-0015,CUST-0025,2026-02-27,2496,8099,9094
CONS-0025-0016,CUST-0025,2026-03-11,1404,9003,6805
CONS-0025-0017,CUST-0025,2026-02-26,3004,8254,2818
CONS-0025-0018,CUST-0025,2026-02-23,880,5626,9699
CONS-0025-0019,CUST-0025,2026-03-06,3369,1350,3654
CONS-0025-0020,CUST-0025,2026-05-05,1295,5045,7719
CONS-0025-0021,CUST-0025,2026-04-30,2935,8346,9592
CONS-0025-0022,CUST-0025,2026-04-04,1974,5165,8349
CONS-0025-0023,CUST-0025,2026-02-17,361,5842,1178
CONS-0025-0024,CUST-0025,2026-04-24,3147,4502,6855
CONS-0025-0025,CUST-0025,2026-02-28,1673,4492,3458
CONS-0025-0026,CUST-0025,2026-03-28,2312,5338,2033
CONS-0025-0027,CUST-0025,2026-03-17,1265,3146,2099
CONS-0025-0028,CUST-0025,2026-05-03,1313,6841,3443
CONS-0025-0029,CUST-0025,2026-03-08,880,8548,5631
CONS-0025-0030,CUST-0025,2026-05-04,1899,9146,2209
CONS-0025-0031,CUST-0025,2026-03-04,1479,7433,4302
CONS-0025-0032,CUST-0025,2026-04-19,2466,6151,3835
CONS-0025-0033,CUST-0025,2026-04-01,3008,3846,8212
CONS-0025-0034,CUST-0025,2026-03-15,2994,6218,4441
CONS-0025-0035,CUST-0025,2026-04-21,2711,6377,6691
CONS-0025-0036,CUST-0025,2026-05-04,500,9267,1058
CONS-0025-0037,CUST-0025,2026-04-30,3410,2770,1819
CONS-0025-0038,CUST-0025,2026-03-27,2102,7702,2528
CONS-0025-0039,CUST-0025,2026-03-08,2766,9542,2147
CONS-0025-0040,CUST-0025,2026-05-05,2423,4776,2822
CONS-0025-0041,CUST-0025,2026-04-14,1063,8527,9038
CONS-0025-0042,CUST-0025,2026-04-07,2669,6053,4463
CONS-0025-0043,CUST-0025,2026-02-17,3047,8030,1591
CONS-0025-0044,CUST-0025,2026-02-15,1059,4612,9726
CONS-0025-0045,CUST-0025,2026-02-23,3117,9871,7499
CONS-0025-0046,CUST-0025,2026-03-20,2136,2997,4999
CONS-0025-0047,CUST-0025,2026-04-16,1593,6916,6124
CONS-0025-0048,CUST-0025,2026-03-10,1645,2395,4714
CONS-0025-0049,CUST-0025,2026-04-10,2569,3365,6615
CONS-0025-0050,CUST-0025,2026-03-02,1598,1660,5106
CONS-0025-0051,CUST-0025,2026-04-24,919,8219,3949
CONS-0025-0052,CUST-0025,2026-04-23,2975,5949,8407
CONS-0025-0053,CUST-0025,2026-03-21,1868,9781,4386
CONS-0025-0054,CUST-0025,2026-05-08,3014,4585,5541
CONS-0025-0055,CUST-0025,2026-03-22,541,5162,1791
CONS-0025-0056,CUST-0025,2026-02-17,3199,1214,9399
CONS-0025-0057,CUST-0025,2026-04-15,1943,4069,7107
CONS-0025-0058,CUST-0025,2026-03-30,896,4170,6981
CONS-0025-0059,CUST-0025,2026-04-05,1596,8597,6079
CONS-0025-0060,CUST-0025,2026-04-09,2855,7058,4491
CONS-0025-0061,CUST-0025,2026-02-10,1470,6985,4513
CONS-0025-0062,CUST-0025,2026-02-20,1795,4940,9171
CONS-0025-0063,CUST-0025,2026-02-23,2711,6613,9368
CONS-0025-0064,CUST-0025,2026-04-28,2845,9038,5931
CONS-0025-0065,CUST-0025,2026-03-12,2609,1833,8918
CONS-0025-0066,CUST-0025,2026-03-04,3098,3986,5144
CONS-0025-0067,CUST-0025,2026-03-11,1746,4427,9860
CONS-0025-0068,CUST-0025,2026-03-18,3280,4631,6422
CONS-0025-0069,CUST-0025,2026-03-29,2566,7693,9626
CONS-0025-0070,CUST-0025,2026-05-04,2338,1971,4777
CONS-0025-0071,CUST-0025,2026-03-06,809,7164,7827
CONS-0025-0072,CUST-0025,2026-05-04,2607,3565,3666
CONS-0025-0073,CUST-0025,2026-04-04,2289,8061,4216
CONS-0025-0074,CUST-0025,2026-03-24,3180,1293,2357
CONS-0025-0075,CUST-0025,2026-05-02,3355,1345,8587
CONS-0025-0076,CUST-0025,2026-04-04,1565,3451,8605
CONS-0025-0077,CUST-0025,2026-03-31,879,1925,2812
CONS-0025-0078,CUST-0025,2026-02-27,2188,6409,3608
CONS-0025-0079,CUST-0025,2026-02-24,1816,1572,6617
CONS-0026-0000,CUST-0026,2026-04-30,51442,391200,963437
CONS-0026-0001,CUST-0026,2026-04-24,58498,478179,804929
CONS-0026-0002,CUST-0026,2026-04-21,39181,283962,253655
CONS-0026-0003,CUST-0026,2026-03-31,38066,87638,370012
CONS-0026-0004,CUST-0026,2026-03-18,55818,79565,932810
CONS-0026-0005,CUST-0026,2026-04-18,30974,364418,792000
CONS-0026-0006,CUST-0026,2026-03-02,44621,326228,471127
CONS-0026-0007,CUST-0026,2026-03-09,18796,486280,849345
CONS-0026-0008,CUST-0026,2026-04-16,59252,361338,580673
CONS-0026-0009,CUST-0026,2026-04-25,24008,463218,194111
CONS-0026-0010,CUST-0026,2026-03-24,48443,112219,123187
CONS-0026-0011,CUST-0026,2026-05-06,25712,272819,263347
CONS-0026-0012,CUST-0026,2026-02-27,19028,339764,250377
CONS-0026-0013,CUST-0026,2026-03-12,69675,205575,483440
CONS-0026-0014,CUST-0026,2026-03-13,48691,179980,872291
CONS-0026-0015,CUST-0026,2026-02-21,23549,179175,935705
CONS-0026-0016,CUST-0026,2026-02-14,68295,328367,103640
CONS-0026-0017,CUST-0026,2026-04-11,16473,233405,337050
CONS-0026-0018,CUST-0026,2026-02-26,29784,306238,540576
CONS-0026-0019,CUST-0026,2026-04-11,61745,320149,502298
CONS-0026-0020,CUST-0026,2026-04-24,50348,389031,707750
CONS-0026-0021,CUST-0026,2026-04-18,46843,426349,526025
CONS-0026-0022,CUST-0026,2026-02-26,66109,250774,610365
CONS-0026-0023,CUST-0026,2026-04-26,50688,455715,224847
CONS-0026-0024,CUST-0026,2026-03-31,14459,315480,870344
CONS-0026-0025,CUST-0026,2026-04-16,28005,409484,805327
CONS-0026-0026,CUST-0026,2026-05-02,37977,186301,831701
CONS-0026-0027,CUST-0026,2026-02-20,28266,450133,950324
CONS-0026-0028,CUST-0026,2026-03-12,57834,179153,788858
CONS-0026-0029,CUST-0026,2026-03-31,43042,181332,460255
CONS-0026-0030,CUST-0026,2026-03-30,56886,311745,808148
CONS-0026-0031,CUST-0026,2026-05-09,25753,100366,106929
CONS-0026-0032,CUST-0026,2026-03-17,29684,317803,983387
CONS-0026-0033,CUST-0026,2026-02-26,39141,317393,560760
CONS-0026-0034,CUST-0026,2026-04-15,30893,172971,862601
CONS-0026-0035,CUST-0026,2026-04-06,55187,388521,276716
CONS-0026-0036,CUST-0026,2026-04-11,56907,188439,104621
CONS-0026-0037,CUST-0026,2026-03-21,33849,342328,265058
CONS-0026-0038,CUST-0026,2026-02-17,68993,497782,761555
CONS-0026-0039,CUST-0026,2026-05-04,67990,322860,530992
CONS-0026-0040,CUST-0026,2026-02-17,61635,488241,821412
CONS-0026-0041,CUST-0026,2026-04-18,22215,294524,202451
CONS-0026-0042,CUST-0026,2026-05-10,42765,108093,178529
CONS-0026-0043,CUST-0026,2026-02-26,25534,354349,424153
CONS-0026-0044,CUST-0026,2026-02-11,37473,86144,628552
CONS-0026-0045,CUST-0026,2026-02-14,44761,445661,825483
CONS-0026-0046,CUST-0026,2026-05-10,23257,278167,367168
CONS-0026-0047,CUST-0026,2026-04-26,29066,408244,982658
CONS-0026-0048,CUST-0026,2026-04-24,67637,141714,183949
CONS-0026-0049,CUST-0026,2026-04-29,20344,372451,656579
CONS-0026-0050,CUST-0026,2026-04-24,36835,427654,117083
CONS-0026-0051,CUST-0026,2026-04-10,54509,461136,468409
CONS-0026-0052,CUST-0026,2026-02-27,52028,301447,330495
CONS-0026-0053,CUST-0026,2026-04-24,24183,88193,737703
CONS-0026-0054,CUST-0026,2026-03-14,52274,169881,686792
CONS-0026-0055,CUST-0026,2026-02-26,21343,180289,832239
CONS-0026-0056,CUST-0026,2026-03-04,17080,481619,530695
CONS-0026-0057,CUST-0026,2026-03-23,14934,255341,871065
CONS-0026-0058,CUST-0026,2026-02-11,34136,498276,879374
CONS-0026-0059,CUST-0026,2026-02-24,62083,437493,653281
CONS-0026-0060,CUST-0026,2026-04-15,69219,328227,466581
CONS-0026-0061,CUST-0026,2026-03-08,48232,253266,731348
CONS-0026-0062,CUST-0026,2026-04-18,23457,458613,447252
CONS-0026-0063,CUST-0026,2026-04-25,14577,328125,195877
CONS-0026-0064,CUST-0026,2026-04-15,69688,164577,301105
CONS-0026-0065,CUST-0026,2026-03-14,34085,204891,708138
CONS-0026-0066,CUST-0026,2026-03-09,67702,291778,643682
CONS-0026-0067,CUST-0026,2026-03-21,62729,240101,547557
CONS-0027-0000,CUST-0027,2026-05-02,24653,218798,667314
CONS-0027-0001,CUST-0027,2026-04-15,45577,400837,757284
CONS-0027-0002,CUST-0027,2026-04-09,75933,345249,660253
CONS-0027-0003,CUST-0027,2026-03-21,44237,149040,876961
CONS-0027-0004,CUST-0027,2026-03-24,87434,144072,613012
CONS-0027-0005,CUST-0027,2026-04-06,59701,315235,904742
CONS-0027-0006,CUST-0027,2026-04-05,23908,336370,187580
CONS-0027-0007,CUST-0027,2026-02-25,97197,279719,263019
CONS-0027-0008,CUST-0027,2026-03-12,90608,173839,955170
CONS-0027-0009,CUST-0027,2026-03-18,49169,439765,682653
CONS-0027-0010,CUST-0027,2026-02-18,99023,416785,368965
CONS-0027-0011,CUST-0027,2026-02-12,67314,238241,146293
CONS-0027-0012,CUST-0027,2026-03-10,98518,495733,245768
CONS-0027-0013,CUST-0027,2026-03-26,42791,74654,158296
CONS-0027-0014,CUST-0027,2026-04-26,55702,288871,931025
CONS-0027-0015,CUST-0027,2026-03-22,55499,339692,415942
CONS-0027-0016,CUST-0027,2026-04-27,39119,379825,333443
CONS-0027-0017,CUST-0027,2026-04-15,88110,465674,614866
CONS-0027-0018,CUST-0027,2026-03-30,45179,488874,420782
CONS-0027-0019,CUST-0027,2026-04-12,84179,386421,101513
CONS-0027-0020,CUST-0027,2026-03-16,38895,54196,707217
CONS-0027-0021,CUST-0027,2026-03-17,52449,497833,647317
CONS-0027-0022,CUST-0027,2026-05-10,89569,374059,732469
CONS-0027-0023,CUST-0027,2026-05-06,44466,213623,623089
CONS-0027-0024,CUST-0027,2026-04-27,94533,117987,741372
CONS-0027-0025,CUST-0027,2026-04-12,53333,317136,819855
CONS-0027-0026,CUST-0027,2026-04-06,72409,219088,103152
CONS-0027-0027,CUST-0027,2026-02-16,24970,406612,704804
CONS-0027-0028,CUST-0027,2026-05-05,67964,190767,304279
CONS-0027-0029,CUST-0027,2026-03-10,69255,386559,802949
CONS-0027-0030,CUST-0027,2026-03-21,92866,317484,857186
CONS-0027-0031,CUST-0027,2026-02-16,83354,495276,856595
CONS-0027-0032,CUST-0027,2026-04-27,57765,124004,144245
CONS-0027-0033,CUST-0027,2026-02-25,49884,473709,848565
CONS-0027-0034,CUST-0027,2026-02-27,53714,294033,705715
CONS-0027-0035,CUST-0027,2026-04-19,89615,87870,872539
CONS-0027-0036,CUST-0027,2026-04-27,23462,357079,668479
CONS-0027-0037,CUST-0027,2026-02-22,89440,413409,232307
CONS-0027-0038,CUST-0027,2026-02-12,91711,267691,371522
CONS-0027-0039,CUST-0027,2026-05-03,68673,271854,510653
CONS-0027-0040,CUST-0027,2026-03-19,76979,110934,760810
CONS-0027-0041,CUST-0027,2026-04-08,73192,180580,469329
CONS-0027-0042,CUST-0027,2026-02-19,80112,160512,814312
CONS-0027-0043,CUST-0027,2026-04-17,84427,233455,260624
CONS-0027-0044,CUST-0027,2026-03-20,97933,81234,441760
CONS-0027-0045,CUST-0027,2026-04-28,21545,263770,673224
CONS-0027-0046,CUST-0027,2026-04-14,42103,166359,710959
CONS-0027-0047,CUST-0027,2026-03-21,40437,471361,481506
CONS-0027-0048,CUST-0027,2026-03-21,71144,438159,263806
CONS-0027-0049,CUST-0027,2026-03-26,87097,376660,830848
CONS-0027-0050,CUST-0027,2026-04-23,82043,216264,364030
CONS-0027-0051,CUST-0027,2026-02-20,27225,331612,217394
CONS-0027-0052,CUST-0027,2026-05-06,56017,413182,788603
CONS-0027-0053,CUST-0027,2026-03-04,46753,478741,126251
CONS-0027-0054,CUST-0027,2026-04-05,24298,58136,950848
CONS-0027-0055,CUST-0027,2026-03-22,78512,265863,776973
CONS-0027-0056,CUST-0027,2026-04-07,59652,457621,840063
CONS-0027-0057,CUST-0027,2026-02-28,33774,182767,211536
CONS-0027-0058,CUST-0027,2026-03-03,66018,196039,657389
CONS-0027-0059,CUST-0027,2026-04-21,80014,484841,365532
CONS-0027-0060,CUST-0027,2026-03-13,48172,250301,889776
CONS-0027-0061,CUST-0027,2026-03-03,30637,329940,815148
CONS-0027-0062,CUST-0027,2026-02-19,95905,277931,749934
CONS-0028-0000,CUST-0028,2026-03-31,44,190,508
CONS-0028-0001,CUST-0028,2026-04-12,149,115,638
CONS-0028-0002,CUST-0028,2026-03-19,44,370,353
CONS-0028-0003,CUST-0028,2026-03-22,52,133,207
CONS-0028-0004,CUST-0028,2026-02-26,263,526,243
CONS-0028-0005,CUST-0028,2026-04-12,86,235,557
CONS-0028-0006,CUST-0028,2026-04-21,118,990,623
CONS-0028-0007,CUST-0028,2026-03-10,214,627,523
CONS-0028-0008,CUST-0028,2026-04-12,347,143,971
CONS-0028-0009,CUST-0028,2026-03-24,54,223,750
CONS-0028-0010,CUST-0028,2026-03-13,194,137,829
CONS-0028-0011,CUST-0028,2026-04-27,282,704,235
CONS-0028-0012,CUST-0028,2026-05-10,53,581,368
CONS-0028-0013,CUST-0028,2026-04-16,217,601,257
CONS-0028-0014,CUST-0028,2026-04-11,290,302,381
CONS-0028-0015,CUST-0028,2026-04-02,67,986,743
CONS-0028-0016,CUST-0028,2026-03-12,144,934,186
CONS-0028-0017,CUST-0028,2026-04-03,58,861,930
CONS-0028-0018,CUST-0028,2026-03-27,191,560,591
CONS-0028-0019,CUST-0028,2026-02-17,209,747,472
CONS-0028-0020,CUST-0028,2026-04-01,84,867,500
CONS-0028-0021,CUST-0028,2026-03-01,231,429,243
CONS-0028-0022,CUST-0028,2026-04-26,326,445,980
CONS-0028-0023,CUST-0028,2026-04-22,185,997,782
CONS-0028-0024,CUST-0028,2026-03-19,147,157,930
CONS-0028-0025,CUST-0028,2026-03-23,112,316,853
CONS-0028-0026,CUST-0028,2026-03-08,220,945,304
CONS-0028-0027,CUST-0028,2026-03-17,82,442,973
CONS-0028-0028,CUST-0028,2026-03-16,167,749,949
CONS-0028-0029,CUST-0028,2026-04-29,280,637,458
CONS-0028-0030,CUST-0028,2026-02-21,345,231,156
CONS-0028-0031,CUST-0028,2026-03-01,267,979,843
CONS-0028-0032,CUST-0028,2026-02-15,319,808,275
CONS-0028-0033,CUST-0028,2026-04-25,135,982,338
CONS-0028-0034,CUST-0028,2026-02-21,145,423,700
CONS-0028-0035,CUST-0028,2026-04-03,83,200,648
CONS-0028-0036,CUST-0028,2026-04-01,99,325,989
CONS-0028-0037,CUST-0028,2026-05-07,176,376,686
CONS-0028-0038,CUST-0028,2026-03-25,44,300,129
CONS-0028-0039,CUST-0028,2026-02-13,151,581,474
CONS-0028-0040,CUST-0028,2026-04-04,190,837,657
CONS-0028-0041,CUST-0028,2026-03-04,40,107,467
CONS-0028-0042,CUST-0028,2026-03-21,259,960,696
CONS-0028-0043,CUST-0028,2026-05-02,104,653,775
CONS-0028-0044,CUST-0028,2026-05-10,173,742,800
CONS-0028-0045,CUST-0028,2026-03-08,168,936,204
CONS-0029-0000,CUST-0029,2026-02-23,1903,2704,7881
CONS-0029-0001,CUST-0029,2026-05-09,2470,2630,8853
CONS-0029-0002,CUST-0029,2026-02-11,1015,5914,8579
CONS-0029-0003,CUST-0029,2026-03-09,3244,1862,6611
CONS-0029-0004,CUST-0029,2026-04-26,1059,4529,2922
CONS-0029-0005,CUST-0029,2026-03-09,1486,4813,2576
CONS-0029-0006,CUST-0029,2026-02-27,353,4845,6281
CONS-0029-0007,CUST-0029,2026-04-17,3364,4434,8241
CONS-0029-0008,CUST-0029,2026-03-12,3283,6749,8737
CONS-0029-0009,CUST-0029,2026-05-09,1971,2425,6486
CONS-0029-0010,CUST-0029,2026-04-04,2093,9511,2405
CONS-0029-0011,CUST-0029,2026-05-07,2272,9782,9071
CONS-0029-0012,CUST-0029,2026-03-03,625,2798,3043
CONS-0029-0013,CUST-0029,2026-03-13,1927,2777,4035
CONS-0029-0014,CUST-0029,2026-04-26,749,5624,9986
CONS-0029-0015,CUST-0029,2026-03-28,2403,6395,6058
CONS-0029-0016,CUST-0029,2026-04-08,2996,7823,5180
CONS-0029-0017,CUST-0029,2026-04-26,3275,6449,4633
CONS-0029-0018,CUST-0029,2026-05-03,2340,3908,5193
CONS-0029-0019,CUST-0029,2026-04-11,459,2514,9450
CONS-0029-0020,CUST-0029,2026-02-13,2059,4433,1088
CONS-0029-0021,CUST-0029,2026-03-30,1159,7335,7881
CONS-0029-0022,CUST-0029,2026-04-07,1906,1604,7265
CONS-0029-0023,CUST-0029,2026-03-05,2998,7953,6920
CONS-0029-0024,CUST-0029,2026-04-26,1282,9278,4898
CONS-0029-0025,CUST-0029,2026-05-05,2095,2715,3790
CONS-0029-0026,CUST-0029,2026-03-04,2187,9930,2208
CONS-0029-0027,CUST-0029,2026-05-09,814,5630,5426
CONS-0029-0028,CUST-0029,2026-03-02,1445,1391,1818
CONS-0029-0029,CUST-0029,2026-04-20,2416,9761,7763
CONS-0029-0030,CUST-0029,2026-03-01,2608,4570,4155
CONS-0029-0031,CUST-0029,2026-04-22,1296,3656,7436
CONS-0029-0032,CUST-0029,2026-03-12,1502,9912,4107
CONS-0029-0033,CUST-0029,2026-05-07,1299,5534,1392
CONS-0029-0034,CUST-0029,2026-04-22,3025,2261,3143
CONS-0029-0035,CUST-0029,2026-04-19,2480,5308,3844
CONS-0029-0036,CUST-0029,2026-02-23,2667,1023,9737
CONS-0029-0037,CUST-0029,2026-04-16,2268,8237,1936
CONS-0029-0038,CUST-0029,2026-04-25,2676,2951,5904
CONS-0029-0039,CUST-0029,2026-04-01,387,7911,7907
CONS-0029-0040,CUST-0029,2026-03-22,1976,8687,7970
CONS-0029-0041,CUST-0029,2026-03-23,2021,8409,2726
CONS-0029-0042,CUST-0029,2026-04-04,1914,6611,3519
CONS-0029-0043,CUST-0029,2026-02-27,1273,4097,1762
CONS-0029-0044,CUST-0029,2026-02-24,1227,7458,3380
CONS-0029-0045,CUST-0029,2026-02-10,2472,2892,8370
CONS-0029-0046,CUST-0029,2026-04-15,2289,6972,6971
CONS-0029-0047,CUST-0029,2026-03-24,357,5935,7218
CONS-0029-0048,CUST-0029,2026-02-20,1358,3186,2065
CONS-0029-0049,CUST-0029,2026-02-15,986,1035,9515
CONS-0029-0050,CUST-0029,2026-03-03,1949,5353,1940
CONS-0029-0051,CUST-0029,2026-03-26,3145,7252,3680
CONS-0029-0052,CUST-0029,2026-02-21,797,3908,6833
CONS-0029-0053,CUST-0029,2026-02-23,3360,4623,2071
CONS-0029-0054,CUST-0029,2026-04-02,355,2500,9100
CONS-0029-0055,CUST-0029,2026-03-10,1913,7195,8968
CONS-0029-0056,CUST-0029,2026-04-14,801,6355,5088
CONS-0030-0000,CUST-0030,2026-04-18,10328,17098,27308
CONS-0030-0001,CUST-0030,2026-04-04,12222,11488,51265
CONS-0030-0002,CUST-0030,2026-02-10,9048,16755,31787
CONS-0030-0003,CUST-0030,2026-03-22,6241,26541,29012
CONS-0030-0004,CUST-0030,2026-03-30,5478,13491,84496
CONS-0030-0005,CUST-0030,2026-03-14,12121,44536,90145
CONS-0030-0006,CUST-0030,2026-02-26,8145,12390,70754
CONS-0030-0007,CUST-0030,2026-02-24,8501,23490,28327
CONS-0030-0008,CUST-0030,2026-02-14,9047,15653,73154
CONS-0030-0009,CUST-0030,2026-02-13,4942,12971,41935
CONS-0030-0010,CUST-0030,2026-03-19,13689,16360,66850
CONS-0030-0011,CUST-0030,2026-02-23,6505,22523,58390
CONS-0030-0012,CUST-0030,2026-02-20,3621,13776,13906
CONS-0030-0013,CUST-0030,2026-04-14,11654,23894,11115
CONS-0030-0014,CUST-0030,2026-03-29,9980,39614,61899
CONS-0030-0015,CUST-0030,2026-03-10,8211,38891,20230
CONS-0030-0016,CUST-0030,2026-02-18,8119,10054,99974
CONS-0030-0017,CUST-0030,2026-04-02,9744,37367,79376
CONS-0030-0018,CUST-0030,2026-05-09,4519,11695,58969
CONS-0030-0019,CUST-0030,2026-04-10,8134,45704,59163
CONS-0030-0020,CUST-0030,2026-04-08,10488,22256,82093
CONS-0030-0021,CUST-0030,2026-04-02,4209,13462,84077
CONS-0030-0022,CUST-0030,2026-02-26,5856,26047,57950
CONS-0030-0023,CUST-0030,2026-05-08,8209,41433,13342
CONS-0030-0024,CUST-0030,2026-04-05,8759,46693,64268
CONS-0030-0025,CUST-0030,2026-04-06,4952,12034,15191
CONS-0030-0026,CUST-0030,2026-04-02,5380,24235,67753
CONS-0030-0027,CUST-0030,2026-03-14,11959,11942,96797
CONS-0030-0028,CUST-0030,2026-04-29,12974,15211,19219
CONS-0030-0029,CUST-0030,2026-04-05,9697,27697,45678
CONS-0030-0030,CUST-0030,2026-02-15,10649,27885,27579
CONS-0030-0031,CUST-0030,2026-04-09,7667,44168,63068
CONS-0030-0032,CUST-0030,2026-03-15,7489,16337,21569
CONS-0030-0033,CUST-0030,2026-02-26,10598,46631,41211
CONS-0030-0034,CUST-0030,2026-03-04,6528,33953,98318
CONS-0030-0035,CUST-0030,2026-03-20,13899,38937,24411
CONS-0030-0036,CUST-0030,2026-04-24,7325,49378,41065
CONS-0030-0037,CUST-0030,2026-05-03,8334,26207,57805
CONS-0030-0038,CUST-0030,2026-04-24,11913,37972,13813
CONS-0030-0039,CUST-0030,2026-03-25,4720,35051,19221
CONS-0030-0040,CUST-0030,2026-05-02,11888,20669,55890
CONS-0030-0041,CUST-0030,2026-03-31,13979,40375,11492
CONS-0030-0042,CUST-0030,2026-04-23,4947,45715,38115
CONS-0030-0043,CUST-0030,2026-02-21,9001,21370,88847
CONS-0030-0044,CUST-0030,2026-04-03,4587,25563,93126
CONS-0030-0045,CUST-0030,2026-02-26,13250,13999,46730
CONS-0030-0046,CUST-0030,2026-05-02,8959,20174,39477
CONS-0030-0047,CUST-0030,2026-04-30,11207,16433,22815
CONS-0030-0048,CUST-0030,2026-03-01,9244,35624,84067
CONS-0030-0049,CUST-0030,2026-02-17,10369,38336,69922
CONS-0030-0050,CUST-0030,2026-04-28,5822,48868,24396
CONS-0030-0051,CUST-0030,2026-03-14,8684,45986,57828
CONS-0030-0052,CUST-0030,2026-04-23,8227,26139,11833
CONS-0030-0053,CUST-0030,2026-03-19,8526,12129,98719
CONS-0030-0054,CUST-0030,2026-04-11,11585,25079,53410
CONS-0030-0055,CUST-0030,2026-03-10,12101,19080,63415
CONS-0030-0056,CUST-0030,2026-03-11,4763,48599,35086
CONS-0030-0057,CUST-0030,2026-05-02,7954,48646,91251
CONS-0030-0058,CUST-0030,2026-04-05,9021,20556,69169
CONS-0030-0059,CUST-0030,2026-04-07,12959,41888,37386
CONS-0030-0060,CUST-0030,2026-02-17,6101,30457,58616
CONS-0030-0061,CUST-0030,2026-02-11,8840,10234,39392
CONS-0030-0062,CUST-0030,2026-03-25,13156,49305,28898
CONS-0030-0063,CUST-0030,2026-04-17,12010,28674,69421
CONS-0030-0064,CUST-0030,2026-02-14,12553,19377,17078
CONS-0030-0065,CUST-0030,2026-04-25,11660,18806,13796
CONS-0031-0000,CUST-0031,2026-03-05,37216,65864,570635
CONS-0031-0001,CUST-0031,2026-02-11,25570,243168,748373
CONS-0031-0002,CUST-0031,2026-05-09,73052,160714,910318
CONS-0031-0003,CUST-0031,2026-04-07,45769,340556,387830
CONS-0031-0004,CUST-0031,2026-04-30,65628,389837,582069
CONS-0031-0005,CUST-0031,2026-03-09,31239,266554,944842
CONS-0031-0006,CUST-0031,2026-03-13,28264,206553,768501
CONS-0031-0007,CUST-0031,2026-03-22,25956,422181,221827
CONS-0031-0008,CUST-0031,2026-03-07,55626,415688,297314
CONS-0031-0009,CUST-0031,2026-04-21,63647,101990,926323
CONS-0031-0010,CUST-0031,2026-03-31,56653,444841,157007
CONS-0031-0011,CUST-0031,2026-03-22,40297,265021,595720
CONS-0031-0012,CUST-0031,2026-05-06,64751,451373,338572
CONS-0031-0013,CUST-0031,2026-04-08,25190,219451,948783
CONS-0031-0014,CUST-0031,2026-04-07,20069,436109,810554
CONS-0031-0015,CUST-0031,2026-04-15,92615,159950,946991
CONS-0031-0016,CUST-0031,2026-05-02,87947,238936,997798
CONS-0031-0017,CUST-0031,2026-04-03,72441,116147,559893
CONS-0031-0018,CUST-0031,2026-04-12,71069,478326,793936
CONS-0031-0019,CUST-0031,2026-02-14,96190,182140,696651
CONS-0031-0020,CUST-0031,2026-03-04,74217,107249,734528
CONS-0031-0021,CUST-0031,2026-03-07,65344,199888,681357
CONS-0031-0022,CUST-0031,2026-04-22,24634,261546,986198
CONS-0031-0023,CUST-0031,2026-02-18,77821,399641,337402
CONS-0031-0024,CUST-0031,2026-03-21,49976,144108,360306
CONS-0031-0025,CUST-0031,2026-03-20,72164,180806,615016
CONS-0031-0026,CUST-0031,2026-03-22,42383,249457,590956
CONS-0031-0027,CUST-0031,2026-04-06,72988,334300,904777
CONS-0031-0028,CUST-0031,2026-02-25,87237,286820,834332
CONS-0031-0029,CUST-0031,2026-02-25,66156,192149,732966
CONS-0031-0030,CUST-0031,2026-02-26,68475,155795,529115
CONS-0031-0031,CUST-0031,2026-04-08,37051,191956,606779
CONS-0031-0032,CUST-0031,2026-04-27,95137,247716,945655
CONS-0031-0033,CUST-0031,2026-02-19,35684,258135,211626
CONS-0031-0034,CUST-0031,2026-04-12,20789,59806,462979
CONS-0031-0035,CUST-0031,2026-04-21,91985,399226,218977
CONS-0031-0036,CUST-0031,2026-05-09,81413,435344,721910
CONS-0031-0037,CUST-0031,2026-04-27,72524,279742,639553
CONS-0031-0038,CUST-0031,2026-04-29,53014,225020,368519
CONS-0031-0039,CUST-0031,2026-04-09,25414,214222,763290
CONS-0031-0040,CUST-0031,2026-04-09,99249,355286,422438
CONS-0032-0000,CUST-0032,2026-04-19,1518,5662,1322
CONS-0032-0001,CUST-0032,2026-04-15,4390,3570,4690
CONS-0032-0002,CUST-0032,2026-03-15,3729,5744,1109
CONS-0032-0003,CUST-0032,2026-02-28,4356,5281,1767
CONS-0032-0004,CUST-0032,2026-04-23,3476,3590,9950
CONS-0032-0005,CUST-0032,2026-02-26,1419,3762,9256
CONS-0032-0006,CUST-0032,2026-04-30,3293,4360,6593
CONS-0032-0007,CUST-0032,2026-02-12,1684,3449,4491
CONS-0032-0008,CUST-0032,2026-04-04,915,8525,5346
CONS-0032-0009,CUST-0032,2026-03-09,2924,8209,2399
CONS-0032-0010,CUST-0032,2026-03-07,3381,8770,4140
CONS-0032-0011,CUST-0032,2026-05-02,4187,6100,2013
CONS-0032-0012,CUST-0032,2026-03-09,4822,3619,8096
CONS-0032-0013,CUST-0032,2026-05-05,1888,7367,1023
